lambda (um),flam at wd surface (erg/cm^2/s/A)
0.352658,1211085.079523163
0.352668,1211306.0655363011
0.352678,1211524.9556106087
0.352688,1211747.9565337594
0.352698,1211966.7928317203
0.352708,1212187.670940202
0.352718,1212406.4535931824
0.352728,1212627.2778291134
0.352738,1212850.143299676
0.352748,1213068.8453355925
0.352758,1213289.588613192
0.352768,1213512.3727842434
0.352778,1213730.9942347354
0.352788,1213951.656585727
0.352798,1214174.3594890751
0.352808,1214392.9003857654
0.352818,1214613.4818418575
0.352828,1214836.1035092964
0.352838,1215056.630935892
0.352848,1215275.0644766819
0.352858,1215497.6049399897
0.352868,1215718.0515245313
0.352878,1215940.5377522681
0.352888,1216160.93034258
0.352898,1216379.2296503517
0.352908,1216601.6347269202
0.352918,1216821.9465279828
0.352928,1217042.2314063287
0.352938,1217264.5552463974
0.352948,1217484.7861727942
0.352958,1217707.0558338368
0.352968,1217927.232822382
0.352978,1218149.4483185357
0.352988,1218367.506087614
0.352998,1218587.6023713262
0.353008,1218809.736822145
0.353018,1219029.779203202
0.353028,1219251.8595244226
0.353038,1219471.8480169077
0.353048,1219693.8742226502
0.353058,1219913.8088406422
0.353068,1220135.7809450221
0.353078,1220359.7901884976
0.353088,1220579.6438457533
0.353098,1220801.534649179
0.353108,1221021.3344671498
0.353118,1221243.1712045148
0.353128,1221462.917197264
0.353138,1221684.69988267
0.353148,1221904.3920642566
0.353158,1222126.1207118013
0.353168,1222349.8854782751
0.353178,1222569.496794219
0.353188,1222791.1442361563
0.353198,1223010.7017760968
0.353208,1223230.232491705
0.353218,1223453.8616003338
0.353228,1223675.400934351
0.353238,1223894.85084764
0.353248,1224116.3362072273
0.353258,1224339.8566663484
0.353268,1224559.2258089872
0.353278,1224780.6300582143
0.353288,1225004.069067351
0.353298,1225223.3574709953
0.353308,1225444.6806416009
0.353318,1225668.0382325773
0.353328,1225887.2459288677
0.353338,1226108.488052577
0.353348,1226331.7642572026
0.353358,1226550.8912777645
0.353368,1226774.1132424872
0.353378,1226995.247236357
0.353388,1227218.4148586784
0.353398,1227437.434244158
0.353408,1227658.4872651296
0.353418,1227881.5735752943
0.353428,1228100.5123588133
0.353438,1228323.54447852
0.353448,1228544.489468333
0.353458,1228767.4672951356
0.353468,1228990.417922519
0.353478,1229209.2222065292
0.353488,1229432.1186787642
0.353498,1229652.9286214914
0.353508,1229875.770836172
0.353518,1230094.4676537267
0.353528,1230317.2557414768
0.353538,1230540.0166545685
0.353548,1230760.6916382767
0.353558,1230983.398329137
0.353568,1231206.0778559535
0.353578,1231424.6134044193
0.353588,1231647.2388466285
0.353598,1231869.8371353957
0.353608,1232092.4082742601
0.353618,1232312.894323488
0.353628,1232535.4112895492
0.353638,1232757.9011163109
0.353648,1232980.3638073113
0.353658,1233198.684410534
0.353668,1233421.0930733162
0.353678,1233643.474610924
0.353688,1233865.829026892
0.353698,1234088.1563247542
0.353708,1234308.3996119162
0.353718,1234530.672800468
0.353728,1234752.9188815032
0.353738,1234975.137858554
0.353748,1235197.329735152
0.353758,1235419.4945148295
0.353768,1235641.6322011142
0.353778,1235863.742797539
0.353788,1236085.8263076313
0.353798,1236307.8827349201
0.353808,1236529.9120829343
0.353818,1236751.914355201
0.353828,1236973.8895552477
0.353838,1237195.837686601
0.353848,1237417.758752787
0.353858,1237639.6527573313
0.353868,1237861.5197037589
0.353878,1238083.3595955942
0.353888,1238305.172436362
0.353898,1238526.9582295846
0.353908,1238748.7169787847
0.353918,1238970.4486874857
0.353928,1239192.153359209
0.353938,1239413.8309974761
0.353948,1239639.589821113
0.353958,1239861.2131709016
0.353968,1240082.8094978144
0.353978,1240304.3788053703
0.353988,1240525.9210970867
0.353998,1240747.4363764839
0.354008,1240970.9780584972
0.354018,1241192.4392078011
0.354028,1241413.8733553449
0.354038,1241635.2805046446
0.354048,1241860.7665541396
0.354058,1242082.1194855676
0.354068,1242303.4454293163
0.354078,1242526.7969884942
0.354088,1242748.0688514884
0.354098,1242969.313737353
0.354108,1243194.6361532367
0.354118,1243415.8268635643
0.354128,1243636.9906073168
0.354138,1243860.179292133
0.354148,1244081.2889973891
0.354158,1244306.4750913803
0.354168,1244527.5306563594
0.354178,1244748.5592723393
0.354188,1244971.6122676728
0.354198,1245192.586880351
0.354208,1245417.6367409592
0.354218,1245638.557248594
0.354228,1245863.5525479773
0.354238,1246084.4189646703
0.354248,1246307.3090869815
0.354258,1246528.1215425977
0.354268,1246753.0078778195
0.354278,1246975.8165534122
0.354288,1247196.5479201542
0.354298,1247421.3524826025
0.354308,1247642.0298077033
0.354318,1247864.7300528241
0.354328,1248089.4528743648
0.354338,1248310.049163407
0.354348,1248532.668035927
0.354358,1248753.2104341958
0.354368,1248977.824433064
0.354378,1249200.3619647364
0.354388,1249424.9214000006
0.354398,1249645.3557119214
0.354408,1249867.8119344849
0.354418,1250092.2897243511
0.354428,1250312.64309518
0.354438,1250537.0664724526
0.354448,1250759.4142166357
0.354458,1250983.783079875
0.354468,1251206.0765482541
0.354478,1251426.2949719843
0.354488,1251650.5822640504
0.354498,1251872.7945185099
0.354508,1252097.0273319227
0.354518,1252319.1853458558
0.354528,1252543.3636947721
0.354538,1252765.4674822944
0.354548,1252985.4970584246
0.354558,1253209.5939103435
0.354568,1253431.6165579036
0.354578,1253655.6589806685
0.354588,1253879.6741364375
0.354598,1254101.6154448115
0.354608,1254325.5761926477
0.354618,1254547.463331009
0.354628,1254771.3696850468
0.354638,1254993.2026674896
0.354648,1255217.05464186
0.354658,1255438.8334824746
0.354668,1255662.6310913032
0.354678,1255884.3558041735
0.354688,1256108.0990615834
0.354698,1256329.7696607905
0.354708,1256555.5038956897
0.354718,1256779.1654794628
0.354728,1257002.7998457656
0.354738,1257224.3620292735
0.354748,1257447.9420865364
0.354758,1257669.450198637
0.354768,1257892.9759609664
0.354778,1258118.5190312476
0.354788,1258339.9458897298
0.354798,1258563.3900632323
0.354808,1258784.7628854883
0.354818,1259010.196846147
0.354828,1259233.559462624
0.354838,1259456.8949004887
0.354848,1259678.1594620624
0.354858,1259903.484254509
0.354868,1260126.7381777242
0.354878,1260347.9215807565
0.354888,1260573.1645342147
0.354898,1260796.3369745468
0.354908,1261017.4392507111
0.354918,1261242.6003970231
0.354928,1261465.6913862226
0.354938,1261686.712567179
0.354948,1261913.834487999
0.354958,1262134.8015079782
0.354968,1262359.826264697
0.354978,1262582.7814574626
0.354988,1262803.6674349948
0.354998,1263028.6104694428
0.355008,1263251.4842957032
0.355018,1263476.3727512732
0.355028,1263697.1506063777
0.355038,1263921.98461224
0.355048,1264144.7498841374
0.355058,1264369.5293394253
0.355068,1264594.2814672445
0.355078,1264816.9652166693
0.355088,1265041.6628151545
0.355098,1265262.251447672
0.355108,1265486.894645912
0.355118,1265709.4699396915
0.355128,1265934.0586368712
0.355138,1266158.6200313678
0.355148,1266379.0736267935
0.355158,1266605.620791415
0.355168,1266830.1004140081
0.355178,1267050.4729374372
0.355188,1267274.898216259
0.355198,1267499.2962136255
0.355208,1267723.6669330786
0.355218,1267945.9709322252
0.355228,1268170.2872212946
0.355238,1268394.5762430604
0.355248,1268618.8380010612
0.355258,1268841.033512135
0.355268,1269065.2408680052
0.355278,1269289.420970713
0.355288,1269513.5738237961
0.355298,1269737.6994307905
0.355308,1269957.7209694807
0.355318,1270181.7923243758
0.355328,1270407.8746271818
0.355338,1270631.8913998888
0.355348,1270855.8809441703
0.355358,1271079.843263558
0.355368,1271303.778361586
0.355378,1271527.6862417844
0.355388,1271751.5669076862
0.355398,1271975.4203628213
0.355408,1272199.2466107192
0.355418,1272423.0456549115
0.355428,1272646.817498925
0.355438,1272870.5621462904
0.355448,1273094.2796005348
0.355458,1273317.969865185
0.355468,1273541.6329437695
0.355478,1273765.268839814
0.355488,1273990.9139059572
0.355498,1274214.495332938
0.355508,1274438.049587964
0.355518,1274661.5766745606
0.355528,1274885.076596251
0.355538,1275108.5493565586
0.355548,1275334.0306208953
0.355558,1275557.4489545012
0.355568,1275782.8755701925
0.355578,1276006.239491223
0.355588,1276229.5762684979
0.355598,1276452.8859055378
0.355608,1276678.2033808748
0.355618,1276901.458633557
0.355628,1277124.6867565706
0.355638,1277349.9223851373
0.355648,1277575.1306622382
0.355658,1277798.277188538
0.355668,1278021.3965992567
0.355678,1278248.5572461016
0.355688,1278471.6222074493
0.355698,1278694.6600637806
0.355708,1278921.7384805912
0.355718,1279144.7219087356
0.355728,1279367.6782424238
0.355738,1279592.640973141
0.355748,1279815.5430141347
0.355758,1280038.4179712192
0.355768,1280265.332137985
0.355778,1280488.1527091989
0.355788,1280715.0120399878
0.355798,1280937.7782394486
0.355808,1281162.5500605206
0.355818,1281385.262016594
0.355828,1281612.011832244
0.355838,1281834.6694447652
0.355848,1282061.364466982
0.355858,1282283.9677500548
0.355868,1282508.575990456
0.355878,1282731.125072375
0.355888,1282957.7106644423
0.355898,1283182.2371050937
0.355908,1283406.7362862262
0.355918,1283631.2082113735
0.355928,1283853.6215665303
0.355938,1284080.0703078336
0.355948,1284304.460486208
0.355958,1284526.7924475658
0.355968,1284753.1591208933
0.355978,1284979.4983312066
0.355988,1285201.7488163523
0.355998,1285426.0028206927
0.356008,1285652.2600055144
0.356018,1285874.4291602275
0.356028,1286098.6015024756
0.356038,1286324.7766936307
0.356048,1286550.9244466035
0.356058,1286772.9850959436
0.356068,1286997.0484907425
0.356078,1287223.1142924884
0.356088,1287447.1231777377
0.356098,1287673.134249011
0.356108,1287899.117903374
0.356118,1288121.0158432315
0.356128,1288344.9158657128
0.356138,1288570.8176324735
0.356148,1288796.6919964906
0.356158,1289020.5102665026
0.356168,1289246.3299495918
0.356178,1289470.0937735818
0.356188,1289695.8587898915
0.356198,1289919.5681819692
0.356208,1290145.278545644
0.356218,1290370.9615313697
0.356228,1290594.5892450921
0.356238,1290820.2175994003
0.356248,1291043.790916471
0.356258,1291269.364653495
0.356268,1291494.9110302667
0.356278,1291718.4027218772
0.356288,1291943.8945025655
0.356298,1292167.3318327588
0.356308,1292392.7690314888
0.356318,1292618.1788876478
0.356328,1292841.534645236
0.356338,1293066.889940621
0.356348,1293290.1913719994
0.356358,1293517.51853903
0.356368,1293742.7918491273
0.356378,1293968.037837868
0.356388,1294191.2304316256
0.356398,1294416.4219019548
0.356408,1294643.6119113022
0.356418,1294866.722913863
0.356428,1295091.8324625087
0.356438,1295316.9147109934
0.356448,1295543.9950579794
0.356458,1295766.9973216064
0.356468,1295991.9976907985
0.356478,1296216.9707739542
0.356488,1296443.9415152387
0.356498,1296666.8350962799
0.356508,1296891.7263425072
0.356518,1297118.6149166785
0.356528,1297343.4515090268
0.356538,1297566.2364637922
0.356548,1297793.0429026883
0.356558,1298017.7977110564
0.356568,1298244.549297249
0.356578,1298469.24948707
0.356588,1298691.8986246136
0.356598,1298918.5681285912
0.356608,1299143.1865873411
0.356618,1299369.801274023
0.356628,1299594.3651495317
0.356638,1299820.9250330848
0.356648,1300043.4112153032
0.356658,1300269.9164233387
0.356668,1300494.3712881792
0.356678,1300720.8217213878
0.356688,1300945.2220453368
0.356698,1301171.617717872
0.356708,1301397.9859586784
0.356718,1301620.2821108098
0.356728,1301848.6179424222
0.356738,1302070.859815699
0.356748,1302297.11870513
0.356758,1302523.3501805298
0.356768,1302747.532482004
0.356778,1302973.7092533046
0.356788,1303199.8586211943
0.356798,1303423.959165747
0.356808,1303650.0538507444
0.356818,1303876.1211429462
0.356828,1304102.1610458926
0.356838,1304326.1525928162
0.356848,1304552.1378411376
0.356858,1304778.0957108133
0.356868,1305004.0262053807
0.356878,1305227.9088110782
0.356888,1305453.7846792713
0.356898,1305679.6331829587
0.356908,1305905.4543256771
0.356918,1306131.2481109619
0.356928,1306357.0145423487
0.356938,1306580.733785299
0.356948,1306806.445632664
0.356958,1307032.1301367234
0.356968,1307257.7873010112
0.356978,1307483.4171290586
0.356988,1307709.019624399
0.356998,1307936.6139497529
0.357008,1308162.1616771577
0.357018,1308387.682082457
0.357028,1308613.1751691813
0.357038,1308838.6409408587
0.357048,1309064.0794010202
0.357058,1309289.4905531914
0.357068,1309514.8744009016
0.357078,1309742.2492022202
0.357088,1309967.578338551
0.357098,1310192.8801810099
0.357108,1310418.1547331226
0.357118,1310643.4019984133
0.357128,1310868.6219804082
0.357138,1311093.81468263
0.357148,1311318.9801086031
0.357158,1311548.152962859
0.357168,1311773.2636209775
0.357178,1311998.3470134335
0.357188,1312223.403143747
0.357198,1312448.4320154395
0.357208,1312675.4504178215
0.357218,1312902.4413427934
0.357228,1313127.3882339322
0.357238,1313352.3078805483
0.357248,1313579.2166203447
0.357258,1313806.0978969003
0.357268,1314030.935605316
0.357278,1314255.7460832964
0.357288,1314482.5452170938
0.357298,1314709.3169018095
0.357308,1314934.0454839182
0.357318,1315158.7468496705
0.357328,1315387.4518654584
0.357338,1315612.0985834387
0.357348,1315836.7180956216
0.357358,1316065.3405916486
0.357368,1316289.9054772297
0.357378,1316518.4729026246
0.357388,1316742.9831757238
0.357398,1316967.4662606202
0.357408,1317195.951219415
0.357418,1317420.3797129837
0.357428,1317646.7953327505
0.357438,1317871.1693618072
0.357448,1318099.5443771372
0.357458,1318323.8638430634
0.357468,1318552.1838515634
0.357478,1318776.4487684597
0.357488,1319004.7137843058
0.357498,1319228.9241662703
0.357508,1319455.1208011631
0.357518,1319683.3033545965
0.357528,1319907.431960585
0.357538,1320135.5595567834
0.357548,1320359.6336630646
0.357558,1320587.7063161873
0.357568,1320813.7386636697
0.357578,1321037.731046792
0.357588,1321265.7213118412
0.357598,1321493.6840087213
0.357608,1321717.5945878094
0.357618,1321943.490220035
0.357628,1322171.3705713153
0.357638,1322395.1994906005
0.357648,1322623.0249624911
0.357658,1322848.811173489
0.357668,1323076.581667638
0.357678,1323304.3246219906
0.357688,1323528.0172869721
0.357698,1323753.6941332037
0.357708,1323981.3548268261
0.357718,1324208.9879948264
0.357728,1324434.5827139767
0.357738,1324658.139325094
0.357748,1324885.69027476
0.357758,1325113.2137129693
0.357768,1325338.6991661277
0.357778,1325566.1677044488
0.357788,1325793.6087419437
0.357798,1326019.0121421434
0.357808,1326246.3983009774
0.357818,1326473.7569696102
0.357828,1326699.0783486154
0.357838,1326926.3821598068
0.357848,1327153.6584914168
0.357858,1327378.897880976
0.357868,1327606.1193763525
0.357878,1327833.3134027647
0.357888,1328058.4708346128
0.357898,1328285.6100459904
0.357908,1328510.712894409
0.357918,1328737.7973048713
0.357928,1328964.8542640486
0.357938,1329189.8752076067
0.357948,1329416.8773870529
0.357958,1329643.8521258165
0.357968,1329868.79119621
0.357978,1330095.7111764157
0.357988,1330324.6117333784
0.357998,1330551.4767447736
0.358008,1330776.3065506697
0.358018,1331003.1168317478
0.358028,1331229.8996968786
0.358038,1331454.6477035508
0.358048,1331685.3905273392
0.358058,1331910.0838319093
0.358068,1332136.7570685719
0.358078,1332361.3959093697
0.358088,1332592.0282360385
0.358098,1332816.6124029418
0.358108,1333043.1760676256
0.358118,1333271.7188973932
0.358128,1333498.2276852042
0.358138,1333722.7027707533
0.358148,1333953.1693461456
0.358158,1334177.5898000977
0.358168,1334403.9891006371
0.358178,1334632.366915234
0.358188,1334858.7113812917
0.358198,1335087.0341444742
0.358208,1335311.3182490955
0.358218,1335537.5806578891
0.358228,1335765.8210384615
0.358238,1335992.028648073
0.358248,1336220.2140126203
0.358258,1336446.3668371735
0.358268,1336674.4971998548
0.358278,1336900.5952534685
0.358288,1337128.6706284378
0.358298,1337352.7093915453
0.358308,1337582.734326636
0.358318,1337806.7185707965
0.358328,1338034.6841246586
0.358338,1338262.6221481778
0.358348,1338488.528670559
0.358358,1338716.4117558652
0.358368,1338942.263570783
0.358378,1339170.0917320116
0.358388,1339397.8923805957
0.358398,1339623.662104845
0.358408,1339851.407850556
0.358418,1340079.126094236
0.358428,1340304.8137595467
0.358438,1340532.4771215497
0.358448,1340760.1129921305
0.358458,1340985.7186302186
0.358468,1341213.2996403072
0.358478,1341440.8531695781
0.358488,1341668.3792215693
0.358498,1341893.8755021004
0.358508,1342121.3467218375
